"x" "y"
"7882" 386.4428939 1289.741094
"7883" 387.4428939 1289.741094
"7884" 388.4428939 1289.741094
"7885" 389.4428939 1289.741094
"7886" 390.4428939 1289.741094
"7887" 391.4428939 1289.741094
"7888" 392.4428939 1289.741094
"7889" 393.4428939 1289.741094
"7890" 394.4428939 1289.741094
"7891" 395.4428939 1289.741094
"7892" 396.4428939 1289.741094
"7893" 397.4428939 1289.741094
"7894" 398.4428939 1289.741094
"7895" 399.4428939 1289.741094
"7896" 400.4428939 1289.741094
"7897" 401.4428939 1289.741094
"7898" 402.4428939 1289.741094
"7899" 403.4428939 1289.741094
"7900" 404.4428939 1289.741094
"7901" 405.4428939 1289.741094
"7902" 406.4428939 1289.741094
"7903" 407.4428939 1289.741094
"7904" 408.4428939 1289.741094
"7905" 409.4428939 1289.741094
"7906" 410.4428939 1289.741094
"7907" 411.4428939 1289.741094
"7908" 412.4428939 1289.741094
"7909" 413.4428939 1289.741094
"7910" 414.4428939 1289.741094
"7911" 415.4428939 1289.741094
"7912" 416.4428939 1289.741094
"7913" 417.4428939 1289.741094
"7914" 418.4428939 1289.741094
"7915" 419.4428939 1289.741094
"7916" 420.4428939 1289.741094
"7917" 421.4428939 1289.741094
"7918" 422.4428939 1289.741094
"7919" 423.4428939 1289.741094
"7920" 424.4428939 1289.741094
"7921" 425.4428939 1289.741094
"7922" 426.4428939 1289.741094
"7923" 427.4428939 1289.741094
"7924" 428.4428939 1289.741094
"7925" 429.4428939 1289.741094
"7926" 430.4428939 1289.741094
"7927" 431.4428939 1289.741094
"7928" 432.4428939 1289.741094
"7929" 433.4428939 1289.741094
"7930" 434.4428939 1289.741094
"7931" 435.4428939 1289.741094
"7932" 436.4428939 1289.741094
"7933" 437.4428939 1289.741094
"7934" 438.4428939 1289.741094
"7935" 439.4428939 1289.741094
"7936" 440.4428939 1289.741094
"7937" 441.4428939 1289.741094
"7938" 442.4428939 1289.741094
"7939" 443.4428939 1289.741094
"7940" 444.4428939 1289.741094
"7941" 445.4428939 1289.741094
"7942" 446.4428939 1289.741094
"7943" 447.4428939 1289.741094
"7944" 448.4428939 1289.741094
"7945" 449.4428939 1289.741094
"7946" 450.4428939 1289.741094
"7947" 451.4428939 1289.741094
"7948" 452.4428939 1289.741094
"7949" 453.4428939 1289.741094
"7950" 454.4428939 1289.741094
"7951" 455.4428939 1289.741094
"7952" 456.4428939 1289.741094
"7953" 457.4428939 1289.741094
"7954" 458.4428939 1289.741094
"7955" 459.4428939 1289.741094
"7956" 460.4428939 1289.741094
"7957" 461.4428939 1289.741094
"7958" 462.4428939 1289.741094
"7959" 463.4428939 1289.741094
"7960" 464.4428939 1289.741094
"7961" 465.4428939 1289.741094
"7962" 466.4428939 1289.741094
"7963" 467.4428939 1289.741094
"7964" 468.4428939 1289.741094
"7965" 469.4428939 1289.741094
"7966" 470.4428939 1289.741094
"7967" 471.4428939 1289.741094
"7968" 472.4428939 1289.741094
"7969" 473.4428939 1289.741094
"7970" 474.4428939 1289.741094
"7971" 475.4428939 1289.741094
"7972" 476.4428939 1289.741094
"7973" 477.4428939 1289.741094
"7974" 478.4428939 1289.741094
"7975" 479.4428939 1289.741094
"7976" 480.4428939 1289.741094
"7977" 481.4428939 1289.741094
"7978" 482.4428939 1289.741094
"7979" 483.4428939 1289.741094
"7980" 484.4428939 1289.741094
"7981" 485.4428939 1289.741094
"7982" 486.4428939 1289.741094
"7983" 487.4428939 1289.741094
"7984" 488.4428939 1289.741094
"7985" 489.4428939 1289.741094
"7986" 490.4428939 1289.741094
"7987" 491.4428939 1289.741094
"7988" 492.4428939 1289.741094
"7989" 493.4428939 1289.741094
"7990" 494.4428939 1289.741094
"7991" 495.4428939 1289.741094
"7992" 496.4428939 1289.741094
"7993" 497.4428939 1289.741094
"7994" 498.4428939 1289.741094
"7995" 499.4428939 1289.741094
"7996" 500.4428939 1289.741094
"7997" 501.4428939 1289.741094
"7998" 502.4428939 1289.741094
"7999" 503.4428939 1289.741094
"8000" 504.4428939 1289.741094
"8001" 505.4428939 1289.741094
"8002" 506.4428939 1289.741094
"8003" 507.4428939 1289.741094
"8004" 508.4428939 1289.741094
"8005" 509.4428939 1289.741094
"8006" 510.4428939 1289.741094
"8007" 511.4428939 1289.741094
"8008" 512.4428939 1289.741094
"8009" 513.4428939 1289.741094
"8010" 514.4428939 1289.741094
"8011" 515.4428939 1289.741094
"8012" 516.4428939 1289.741094
"8013" 517.4428939 1289.741094
"8014" 518.4428939 1289.741094
"8015" 519.4428939 1289.741094
"8016" 520.4428939 1289.741094
"8017" 521.4428939 1289.741094
"8018" 522.4428939 1289.741094
"8019" 523.4428939 1289.741094
"8020" 524.4428939 1289.741094
"8021" 525.4428939 1289.741094
"8022" 526.4428939 1289.741094
"8023" 527.4428939 1289.741094
"8024" 528.4428939 1289.741094
"8025" 529.4428939 1289.741094
"8026" 530.4428939 1289.741094
"8027" 531.4428939 1289.741094
"8028" 532.4428939 1289.741094
"8029" 533.4428939 1289.741094
"8030" 534.4428939 1289.741094
"8031" 535.4428939 1289.741094
"8032" 536.4428939 1289.741094
"8033" 537.4428939 1289.741094
"8034" 538.4428939 1289.741094
"8035" 539.4428939 1289.741094
"8036" 540.4428939 1289.741094
"8037" 541.4428939 1289.741094
"8038" 542.4428939 1289.741094
"8039" 543.4428939 1289.741094
"8040" 544.4428939 1289.741094
"8041" 545.4428939 1289.741094
"8042" 546.4428939 1289.741094
"8043" 547.4428939 1289.741094
"8044" 548.4428939 1289.741094
"8045" 549.4428939 1289.741094
"8046" 550.4428939 1289.741094
"8047" 551.4428939 1289.741094
"8048" 552.4428939 1289.741094
"8049" 553.4428939 1289.741094
"8050" 554.4428939 1289.741094
"8051" 555.4428939 1289.741094
"8052" 556.4428939 1289.741094
"8053" 557.4428939 1289.741094
"8054" 558.4428939 1289.741094
"8055" 559.4428939 1289.741094
"8056" 560.4428939 1289.741094
"8057" 561.4428939 1289.741094
"8058" 562.4428939 1289.741094
"8059" 563.4428939 1289.741094
"8060" 564.4428939 1289.741094
"8061" 565.4428939 1289.741094
"8062" 566.4428939 1289.741094
"8063" 567.4428939 1289.741094
"8064" 568.4428939 1289.741094
"8065" 569.4428939 1289.741094
"8066" 570.4428939 1289.741094
"8067" 571.4428939 1289.741094
"8068" 572.4428939 1289.741094
"8069" 573.4428939 1289.741094
"8070" 574.4428939 1289.741094
"8071" 575.4428939 1289.741094
"8072" 576.4428939 1289.741094
"8073" 577.4428939 1289.741094
"8074" 578.4428939 1289.741094
"8075" 579.4428939 1289.741094
"8076" 580.4428939 1289.741094
"8077" 581.4428939 1289.741094
"8078" 582.4428939 1289.741094
"8079" 583.4428939 1289.741094
"8080" 584.4428939 1289.741094
"8081" 585.4428939 1289.741094
"8082" 279.4428939 1288.741094
"8083" 280.4428939 1288.741094
"8084" 281.4428939 1288.741094
"8085" 282.4428939 1288.741094
"8086" 283.4428939 1288.741094
"8087" 284.4428939 1288.741094
"8088" 285.4428939 1288.741094
"8089" 286.4428939 1288.741094
"8090" 287.4428939 1288.741094
"8091" 288.4428939 1288.741094
"8092" 289.4428939 1288.741094
"8093" 290.4428939 1288.741094
"8094" 291.4428939 1288.741094
"8095" 292.4428939 1288.741094
"8096" 293.4428939 1288.741094
"8097" 294.4428939 1288.741094
"8098" 295.4428939 1288.741094
"8099" 296.4428939 1288.741094
"8100" 297.4428939 1288.741094
"8101" 298.4428939 1288.741094
"8102" 299.4428939 1288.741094
"8103" 300.4428939 1288.741094
"8104" 301.4428939 1288.741094
"8105" 302.4428939 1288.741094
"8106" 303.4428939 1288.741094
"8107" 304.4428939 1288.741094
"8108" 305.4428939 1288.741094
"8109" 306.4428939 1288.741094
"8110" 307.4428939 1288.741094
"8111" 308.4428939 1288.741094
"8112" 309.4428939 1288.741094
"8113" 310.4428939 1288.741094
"8114" 311.4428939 1288.741094
"8115" 312.4428939 1288.741094
"8116" 313.4428939 1288.741094
"8117" 314.4428939 1288.741094
"8118" 330.4428939 1288.741094
"8119" 331.4428939 1288.741094
"8120" 332.4428939 1288.741094
"8121" 333.4428939 1288.741094
"8122" 334.4428939 1288.741094
"8123" 335.4428939 1288.741094
"8124" 336.4428939 1288.741094
"8125" 337.4428939 1288.741094
"8126" 338.4428939 1288.741094
"8127" 339.4428939 1288.741094
"8128" 340.4428939 1288.741094
"8129" 341.4428939 1288.741094
"8130" 342.4428939 1288.741094
"8131" 343.4428939 1288.741094
"8132" 344.4428939 1288.741094
"8133" 345.4428939 1288.741094
"8134" 346.4428939 1288.741094
"8135" 347.4428939 1288.741094
"8136" 348.4428939 1288.741094
"8137" 349.4428939 1288.741094
"8138" 350.4428939 1288.741094
"8139" 351.4428939 1288.741094
"8140" 352.4428939 1288.741094
"8141" 353.4428939 1288.741094
"8142" 354.4428939 1288.741094
"8143" 355.4428939 1288.741094
"8144" 356.4428939 1288.741094
"8145" 357.4428939 1288.741094
"8146" 358.4428939 1288.741094
"8147" 359.4428939 1288.741094
"8148" 360.4428939 1288.741094
"8149" 361.4428939 1288.741094
"8150" 362.4428939 1288.741094
"8151" 363.4428939 1288.741094
"8152" 364.4428939 1288.741094
"8153" 365.4428939 1288.741094
"8154" 366.4428939 1288.741094
"8155" 367.4428939 1288.741094
"8156" 368.4428939 1288.741094
"8157" 369.4428939 1288.741094
"8158" 370.4428939 1288.741094
"8159" 371.4428939 1288.741094
"8160" 372.4428939 1288.741094
"8161" 373.4428939 1288.741094
"8162" 374.4428939 1288.741094
"8163" 375.4428939 1288.741094
"8164" 376.4428939 1288.741094
"8165" 377.4428939 1288.741094
"8166" 378.4428939 1288.741094
"8167" 379.4428939 1288.741094
"8168" 380.4428939 1288.741094
"8169" 381.4428939 1288.741094
"8170" 382.4428939 1288.741094
"8171" 383.4428939 1288.741094
"8172" 384.4428939 1288.741094
"8173" 385.4428939 1288.741094
"8174" 386.4428939 1288.741094
"8175" 387.4428939 1288.741094
"8176" 388.4428939 1288.741094
"8177" 389.4428939 1288.741094
"8178" 390.4428939 1288.741094
"8179" 391.4428939 1288.741094
"8180" 392.4428939 1288.741094
"8181" 393.4428939 1288.741094
"8182" 394.4428939 1288.741094
"8183" 395.4428939 1288.741094
"8184" 396.4428939 1288.741094
"8185" 397.4428939 1288.741094
"8186" 398.4428939 1288.741094
"8187" 399.4428939 1288.741094
"8188" 400.4428939 1288.741094
"8189" 401.4428939 1288.741094
"8190" 402.4428939 1288.741094
"8191" 403.4428939 1288.741094
"8192" 404.4428939 1288.741094
"8193" 405.4428939 1288.741094
"8194" 406.4428939 1288.741094
"8195" 407.4428939 1288.741094
"8196" 408.4428939 1288.741094
"8197" 409.4428939 1288.741094
"8198" 410.4428939 1288.741094
"8199" 411.4428939 1288.741094
"8200" 412.4428939 1288.741094
"8201" 413.4428939 1288.741094
"8202" 414.4428939 1288.741094
"8203" 415.4428939 1288.741094
"8204" 416.4428939 1288.741094
"8205" 417.4428939 1288.741094
"8206" 418.4428939 1288.741094
"8207" 419.4428939 1288.741094
"8208" 420.4428939 1288.741094
"8209" 421.4428939 1288.741094
"8210" 422.4428939 1288.741094
"8211" 423.4428939 1288.741094
"8212" 424.4428939 1288.741094
"8213" 425.4428939 1288.741094
"8214" 426.4428939 1288.741094
"8215" 427.4428939 1288.741094
"8216" 428.4428939 1288.741094
"8217" 429.4428939 1288.741094
"8218" 430.4428939 1288.741094
"8219" 431.4428939 1288.741094
"8220" 432.4428939 1288.741094
"8221" 433.4428939 1288.741094
"8222" 434.4428939 1288.741094
"8223" 435.4428939 1288.741094
"8224" 436.4428939 1288.741094
"8225" 437.4428939 1288.741094
"8226" 438.4428939 1288.741094
"8227" 439.4428939 1288.741094
"8228" 440.4428939 1288.741094
"8229" 441.4428939 1288.741094
"8230" 442.4428939 1288.741094
"8231" 443.4428939 1288.741094
"8232" 444.4428939 1288.741094
"8233" 445.4428939 1288.741094
"8234" 446.4428939 1288.741094
"8235" 447.4428939 1288.741094
"8236" 448.4428939 1288.741094
"8237" 449.4428939 1288.741094
"8238" 450.4428939 1288.741094
"8239" 451.4428939 1288.741094
"8240" 452.4428939 1288.741094
"8241" 453.4428939 1288.741094
"8242" 454.4428939 1288.741094
"8243" 455.4428939 1288.741094
"8244" 456.4428939 1288.741094
"8245" 457.4428939 1288.741094
"8246" 458.4428939 1288.741094
"8247" 459.4428939 1288.741094
"8248" 460.4428939 1288.741094
"8249" 461.4428939 1288.741094
"8250" 462.4428939 1288.741094
"8251" 463.4428939 1288.741094
"8252" 464.4428939 1288.741094
"8253" 465.4428939 1288.741094
"8254" 466.4428939 1288.741094
"8255" 467.4428939 1288.741094
"8256" 468.4428939 1288.741094
"8257" 469.4428939 1288.741094
"8258" 470.4428939 1288.741094
"8259" 471.4428939 1288.741094
"8260" 472.4428939 1288.741094
"8261" 473.4428939 1288.741094
"8262" 474.4428939 1288.741094
"8263" 475.4428939 1288.741094
"8264" 476.4428939 1288.741094
"8265" 477.4428939 1288.741094
"8266" 478.4428939 1288.741094
"8267" 479.4428939 1288.741094
"8268" 480.4428939 1288.741094
"8269" 481.4428939 1288.741094
"8270" 482.4428939 1288.741094
"8271" 483.4428939 1288.741094
"8272" 484.4428939 1288.741094
"8273" 485.4428939 1288.741094
"8274" 486.4428939 1288.741094
"8275" 487.4428939 1288.741094
"8276" 488.4428939 1288.741094
"8277" 489.4428939 1288.741094
"8278" 490.4428939 1288.741094
"8279" 491.4428939 1288.741094
"8280" 492.4428939 1288.741094
"8281" 493.4428939 1288.741094
"8282" 494.4428939 1288.741094
"8283" 495.4428939 1288.741094
"8284" 496.4428939 1288.741094
"8285" 497.4428939 1288.741094
"8286" 498.4428939 1288.741094
"8287" 499.4428939 1288.741094
"8288" 500.4428939 1288.741094
"8289" 501.4428939 1288.741094
"8290" 502.4428939 1288.741094
"8291" 503.4428939 1288.741094
"8292" 504.4428939 1288.741094
"8293" 505.4428939 1288.741094
"8294" 506.4428939 1288.741094
"8295" 507.4428939 1288.741094
"8296" 508.4428939 1288.741094
"8297" 509.4428939 1288.741094
"8298" 510.4428939 1288.741094
"8299" 511.4428939 1288.741094
"8300" 512.4428939 1288.741094
"8301" 513.4428939 1288.741094
"8302" 514.4428939 1288.741094
"8303" 515.4428939 1288.741094
"8304" 516.4428939 1288.741094
"8305" 517.4428939 1288.741094
"8306" 518.4428939 1288.741094
"8307" 519.4428939 1288.741094
"8308" 520.4428939 1288.741094
"8309" 521.4428939 1288.741094
"8310" 522.4428939 1288.741094
"8311" 523.4428939 1288.741094
"8312" 524.4428939 1288.741094
"8313" 525.4428939 1288.741094
"8314" 526.4428939 1288.741094
"8315" 527.4428939 1288.741094
"8316" 528.4428939 1288.741094
"8317" 529.4428939 1288.741094
"8318" 530.4428939 1288.741094
"8319" 531.4428939 1288.741094
"8320" 532.4428939 1288.741094
"8321" 533.4428939 1288.741094
"8322" 534.4428939 1288.741094
"8323" 535.4428939 1288.741094
"8324" 536.4428939 1288.741094
"8325" 537.4428939 1288.741094
"8326" 538.4428939 1288.741094
"8327" 539.4428939 1288.741094
"8328" 540.4428939 1288.741094
"8329" 541.4428939 1288.741094
"8330" 542.4428939 1288.741094
"8331" 543.4428939 1288.741094
"8332" 544.4428939 1288.741094
"8333" 545.4428939 1288.741094
"8334" 546.4428939 1288.741094
"8335" 547.4428939 1288.741094
"8336" 548.4428939 1288.741094
"8337" 549.4428939 1288.741094
"8338" 550.4428939 1288.741094
"8339" 551.4428939 1288.741094
"8340" 552.4428939 1288.741094
"8341" 553.4428939 1288.741094
"8342" 554.4428939 1288.741094
"8343" 555.4428939 1288.741094
"8344" 556.4428939 1288.741094
"8345" 557.4428939 1288.741094
"8346" 558.4428939 1288.741094
"8347" 559.4428939 1288.741094
"8348" 560.4428939 1288.741094
"8349" 561.4428939 1288.741094
"8350" 562.4428939 1288.741094
"8351" 563.4428939 1288.741094
"8352" 564.4428939 1288.741094
"8353" 565.4428939 1288.741094
"8354" 566.4428939 1288.741094
"8355" 567.4428939 1288.741094
"8356" 568.4428939 1288.741094
"8357" 569.4428939 1288.741094
"8358" 570.4428939 1288.741094
"8359" 571.4428939 1288.741094
"8360" 572.4428939 1288.741094
"8361" 573.4428939 1288.741094
"8362" 574.4428939 1288.741094
"8363" 575.4428939 1288.741094
"8364" 576.4428939 1288.741094
"8365" 577.4428939 1288.741094
"8366" 578.4428939 1288.741094
"8367" 579.4428939 1288.741094
"8368" 580.4428939 1288.741094
"8369" 581.4428939 1288.741094
"8370" 582.4428939 1288.741094
"8371" 583.4428939 1288.741094
"8372" 584.4428939 1288.741094
"8373" 585.4428939 1288.741094
"8374" 279.4428939 1287.741094
"8375" 280.4428939 1287.741094
"8376" 281.4428939 1287.741094
"8377" 282.4428939 1287.741094
"8378" 283.4428939 1287.741094
"8379" 284.4428939 1287.741094
"8380" 285.4428939 1287.741094
"8381" 286.4428939 1287.741094
"8382" 287.4428939 1287.741094
"8383" 288.4428939 1287.741094
"8384" 289.4428939 1287.741094
"8385" 290.4428939 1287.741094
"8386" 291.4428939 1287.741094
"8387" 292.4428939 1287.741094
"8388" 293.4428939 1287.741094
"8389" 294.4428939 1287.741094
"8390" 295.4428939 1287.741094
"8391" 296.4428939 1287.741094
"8392" 297.4428939 1287.741094
"8393" 298.4428939 1287.741094
"8394" 299.4428939 1287.741094
"8395" 300.4428939 1287.741094
"8396" 301.4428939 1287.741094
"8397" 302.4428939 1287.741094
"8398" 303.4428939 1287.741094
"8399" 304.4428939 1287.741094
"8400" 305.4428939 1287.741094
"8401" 306.4428939 1287.741094
"8402" 307.4428939 1287.741094
"8403" 308.4428939 1287.741094
"8404" 309.4428939 1287.741094
"8405" 310.4428939 1287.741094
"8406" 311.4428939 1287.741094
"8407" 312.4428939 1287.741094
"8408" 313.4428939 1287.741094
"8409" 314.4428939 1287.741094
"8410" 329.4428939 1287.741094
"8411" 330.4428939 1287.741094
"8412" 331.4428939 1287.741094
"8413" 332.4428939 1287.741094
"8414" 333.4428939 1287.741094
"8415" 334.4428939 1287.741094
"8416" 335.4428939 1287.741094
"8417" 336.4428939 1287.741094
"8418" 337.4428939 1287.741094
"8419" 338.4428939 1287.741094
"8420" 339.4428939 1287.741094
"8421" 340.4428939 1287.741094
"8422" 341.4428939 1287.741094
"8423" 342.4428939 1287.741094
"8424" 343.4428939 1287.741094
"8425" 344.4428939 1287.741094
"8426" 345.4428939 1287.741094
"8427" 346.4428939 1287.741094
"8428" 347.4428939 1287.741094
"8429" 348.4428939 1287.741094
"8430" 349.4428939 1287.741094
"8431" 350.4428939 1287.741094
"8432" 351.4428939 1287.741094
"8433" 352.4428939 1287.741094
"8434" 353.4428939 1287.741094
"8435" 354.4428939 1287.741094
"8436" 355.4428939 1287.741094
"8437" 356.4428939 1287.741094
"8438" 357.4428939 1287.741094
"8439" 358.4428939 1287.741094
"8440" 359.4428939 1287.741094
"8441" 360.4428939 1287.741094
"8442" 361.4428939 1287.741094
"8443" 362.4428939 1287.741094
"8444" 363.4428939 1287.741094
"8445" 364.4428939 1287.741094
"8446" 365.4428939 1287.741094
"8447" 366.4428939 1287.741094
"8448" 367.4428939 1287.741094
"8449" 368.4428939 1287.741094
"8450" 369.4428939 1287.741094
"8451" 370.4428939 1287.741094
"8452" 371.4428939 1287.741094
"8453" 372.4428939 1287.741094
"8454" 373.4428939 1287.741094
"8455" 374.4428939 1287.741094
"8456" 375.4428939 1287.741094
"8457" 376.4428939 1287.741094
"8458" 377.4428939 1287.741094
"8459" 378.4428939 1287.741094
"8460" 379.4428939 1287.741094
"8461" 380.4428939 1287.741094
"8462" 381.4428939 1287.741094
"8463" 382.4428939 1287.741094
"8464" 383.4428939 1287.741094
"8465" 384.4428939 1287.741094
"8466" 385.4428939 1287.741094
"8467" 386.4428939 1287.741094
"8468" 387.4428939 1287.741094
"8469" 388.4428939 1287.741094
"8470" 389.4428939 1287.741094
"8471" 390.4428939 1287.741094
"8472" 391.4428939 1287.741094
"8473" 392.4428939 1287.741094
"8474" 393.4428939 1287.741094
"8475" 394.4428939 1287.741094
"8476" 395.4428939 1287.741094
"8477" 396.4428939 1287.741094
"8478" 397.4428939 1287.741094
"8479" 398.4428939 1287.741094
"8480" 399.4428939 1287.741094
"8481" 400.4428939 1287.741094
"8482" 401.4428939 1287.741094
"8483" 402.4428939 1287.741094
"8484" 403.4428939 1287.741094
"8485" 404.4428939 1287.741094
"8486" 405.4428939 1287.741094
"8487" 406.4428939 1287.741094
"8488" 407.4428939 1287.741094
"8489" 408.4428939 1287.741094
"8490" 409.4428939 1287.741094
"8491" 410.4428939 1287.741094
"8492" 411.4428939 1287.741094
"8493" 412.4428939 1287.741094
"8494" 413.4428939 1287.741094
"8495" 414.4428939 1287.741094
"8496" 415.4428939 1287.741094
"8497" 416.4428939 1287.741094
"8498" 417.4428939 1287.741094
"8499" 418.4428939 1287.741094
"8500" 419.4428939 1287.741094
"8501" 420.4428939 1287.741094
"8502" 421.4428939 1287.741094
"8503" 422.4428939 1287.741094
"8504" 423.4428939 1287.741094
"8505" 424.4428939 1287.741094
"8506" 425.4428939 1287.741094
"8507" 426.4428939 1287.741094
"8508" 427.4428939 1287.741094
"8509" 428.4428939 1287.741094
"8510" 429.4428939 1287.741094
"8511" 430.4428939 1287.741094
"8512" 431.4428939 1287.741094
"8513" 432.4428939 1287.741094
"8514" 433.4428939 1287.741094
"8515" 434.4428939 1287.741094
"8516" 435.4428939 1287.741094
"8517" 436.4428939 1287.741094
"8518" 437.4428939 1287.741094
"8519" 438.4428939 1287.741094
"8520" 439.4428939 1287.741094
"8521" 440.4428939 1287.741094
"8522" 441.4428939 1287.741094
"8523" 442.4428939 1287.741094
"8524" 443.4428939 1287.741094
"8525" 444.4428939 1287.741094
"8526" 445.4428939 1287.741094
"8527" 446.4428939 1287.741094
"8528" 447.4428939 1287.741094
"8529" 448.4428939 1287.741094
"8530" 449.4428939 1287.741094
"8531" 450.4428939 1287.741094
"8532" 451.4428939 1287.741094
"8533" 452.4428939 1287.741094
"8534" 453.4428939 1287.741094
"8535" 454.4428939 1287.741094
"8536" 455.4428939 1287.741094
"8537" 456.4428939 1287.741094
"8538" 457.4428939 1287.741094
"8539" 458.4428939 1287.741094
"8540" 459.4428939 1287.741094
"8541" 460.4428939 1287.741094
"8542" 461.4428939 1287.741094
"8543" 462.4428939 1287.741094
"8544" 463.4428939 1287.741094
"8545" 464.4428939 1287.741094
"8546" 465.4428939 1287.741094
"8547" 466.4428939 1287.741094
"8548" 467.4428939 1287.741094
"8549" 468.4428939 1287.741094
"8550" 469.4428939 1287.741094
"8551" 470.4428939 1287.741094
"8552" 471.4428939 1287.741094
"8553" 472.4428939 1287.741094
"8554" 473.4428939 1287.741094
"8555" 474.4428939 1287.741094
"8556" 475.4428939 1287.741094
"8557" 476.4428939 1287.741094
"8558" 477.4428939 1287.741094
"8559" 478.4428939 1287.741094
"8560" 479.4428939 1287.741094
"8561" 480.4428939 1287.741094
"8562" 481.4428939 1287.741094
"8563" 482.4428939 1287.741094
"8564" 483.4428939 1287.741094
"8565" 484.4428939 1287.741094
"8566" 485.4428939 1287.741094
"8567" 486.4428939 1287.741094
"8568" 487.4428939 1287.741094
"8569" 488.4428939 1287.741094
"8570" 489.4428939 1287.741094
"8571" 490.4428939 1287.741094
"8572" 491.4428939 1287.741094
"8573" 492.4428939 1287.741094
"8574" 493.4428939 1287.741094
"8575" 494.4428939 1287.741094
"8576" 495.4428939 1287.741094
"8577" 496.4428939 1287.741094
"8578" 497.4428939 1287.741094
"8579" 498.4428939 1287.741094
"8580" 499.4428939 1287.741094
"8581" 500.4428939 1287.741094
"8582" 501.4428939 1287.741094
"8583" 502.4428939 1287.741094
"8584" 503.4428939 1287.741094
"8585" 504.4428939 1287.741094
"8586" 505.4428939 1287.741094
"8587" 506.4428939 1287.741094
"8588" 507.4428939 1287.741094
"8589" 508.4428939 1287.741094
"8590" 509.4428939 1287.741094
"8591" 510.4428939 1287.741094
"8592" 511.4428939 1287.741094
"8593" 512.4428939 1287.741094
"8594" 513.4428939 1287.741094
"8595" 514.4428939 1287.741094
"8596" 515.4428939 1287.741094
"8597" 516.4428939 1287.741094
"8598" 517.4428939 1287.741094
"8599" 518.4428939 1287.741094
"8600" 519.4428939 1287.741094
"8601" 520.4428939 1287.741094
"8602" 521.4428939 1287.741094
"8603" 522.4428939 1287.741094
"8604" 523.4428939 1287.741094
"8605" 524.4428939 1287.741094
"8606" 525.4428939 1287.741094
"8607" 526.4428939 1287.741094
"8608" 527.4428939 1287.741094
"8609" 528.4428939 1287.741094
"8610" 529.4428939 1287.741094
"8611" 530.4428939 1287.741094
"8612" 531.4428939 1287.741094
"8613" 532.4428939 1287.741094
"8614" 533.4428939 1287.741094
"8615" 534.4428939 1287.741094
"8616" 535.4428939 1287.741094
"8617" 536.4428939 1287.741094
"8618" 537.4428939 1287.741094
"8619" 538.4428939 1287.741094
"8620" 539.4428939 1287.741094
"8621" 540.4428939 1287.741094
"8622" 541.4428939 1287.741094
"8623" 542.4428939 1287.741094
"8624" 543.4428939 1287.741094
"8625" 544.4428939 1287.741094
"8626" 545.4428939 1287.741094
"8627" 546.4428939 1287.741094
"8628" 547.4428939 1287.741094
"8629" 548.4428939 1287.741094
"8630" 549.4428939 1287.741094
"8631" 550.4428939 1287.741094
"8632" 551.4428939 1287.741094
"8633" 552.4428939 1287.741094
"8634" 553.4428939 1287.741094
"8635" 554.4428939 1287.741094
"8636" 555.4428939 1287.741094
"8637" 556.4428939 1287.741094
"8638" 557.4428939 1287.741094
"8639" 558.4428939 1287.741094
"8640" 559.4428939 1287.741094
"8641" 560.4428939 1287.741094
"8642" 561.4428939 1287.741094
"8643" 562.4428939 1287.741094
"8644" 563.4428939 1287.741094
"8645" 564.4428939 1287.741094
"8646" 565.4428939 1287.741094
"8647" 566.4428939 1287.741094
"8648" 567.4428939 1287.741094
"8649" 568.4428939 1287.741094
"8650" 569.4428939 1287.741094
"8651" 570.4428939 1287.741094
"8652" 571.4428939 1287.741094
"8653" 572.4428939 1287.741094
"8654" 573.4428939 1287.741094
"8655" 574.4428939 1287.741094
"8656" 575.4428939 1287.741094
"8657" 576.4428939 1287.741094
"8658" 577.4428939 1287.741094
"8659" 578.4428939 1287.741094
"8660" 579.4428939 1287.741094
"8661" 580.4428939 1287.741094
"8662" 581.4428939 1287.741094
"8663" 582.4428939 1287.741094
"8664" 583.4428939 1287.741094
"8665" 584.4428939 1287.741094
"8666" 585.4428939 1287.741094
"8667" 586.4428939 1287.741094
"8668" 279.4428939 1286.741094
"8669" 280.4428939 1286.741094
"8670" 281.4428939 1286.741094
"8671" 282.4428939 1286.741094
"8672" 283.4428939 1286.741094
"8673" 284.4428939 1286.741094
"8674" 285.4428939 1286.741094
"8675" 286.4428939 1286.741094
"8676" 287.4428939 1286.741094
"8677" 288.4428939 1286.741094
"8678" 289.4428939 1286.741094
"8679" 290.4428939 1286.741094
"8680" 291.4428939 1286.741094
"8681" 292.4428939 1286.741094
"8682" 293.4428939 1286.741094
"8683" 294.4428939 1286.741094
"8684" 295.4428939 1286.741094
"8685" 296.4428939 1286.741094
"8686" 297.4428939 1286.741094
"8687" 298.4428939 1286.741094
"8688" 299.4428939 1286.741094
"8689" 300.4428939 1286.741094
"8690" 301.4428939 1286.741094
"8691" 302.4428939 1286.741094
"8692" 303.4428939 1286.741094
"8693" 304.4428939 1286.741094
"8694" 305.4428939 1286.741094
"8695" 306.4428939 1286.741094
"8696" 307.4428939 1286.741094
"8697" 308.4428939 1286.741094
"8698" 309.4428939 1286.741094
"8699" 310.4428939 1286.741094
"8700" 311.4428939 1286.741094
"8701" 312.4428939 1286.741094
"8702" 313.4428939 1286.741094
"8703" 314.4428939 1286.741094
"8704" 315.4428939 1286.741094
